Código;Município;Área (km²);Densidade demográfica, 2000;Distância à capital (km);Esperança de vida ao nascer, 2000;Taxa de fecundidade total, 2000;Renda per Capita, 2000;Índice de Gini, 2000;Intensidade da indigência, 2000;Intensidade da pobreza, 2000;Índice de Desenvolvimento Humano Municipal, 2000;Taxa bruta de freqüência à escola, 2000;Taxa de alfabetização, 2000;Média de anos de estudo das pessoas de 25 anos ou mais de idade, 2000;População total, 2000;QTD_TOTAL_CNPJ_SUPERMERCADO;Variacao_Populacao_1991_a_2000;Percentual_Populacao_65_anos;Percentual_Populacao_Urbana;Supermercados per Capita
352360;Itirapina (SP);565.7;22.6;188.333094;69.77;2.55;322.7;0.54;46.19;33.87;0.783;75.99;91.69;5.7;12836;33.0;0.2896614086205165;0.064973511997507;0.8708320349018386;0.002570894359613587
352370;Itirapuã (SP);161.9;33.6;328.5538117;70.36;2.98;219.67;0.51;43.22;33.32;0.76;79.7;87.89;4.61;5412;25.0;0.07317073170731714;0.06947524020694752;0.7967479674796748;0.004619364375461937
291690;Itiruçu (BA);304.1;44.7;187.9162987;65.78;2.73;111.09;0.64;46.17;50.07;0.654;79.94;68.35;3.06;13585;30.0;0.07629535731262882;0.07876334192123666;0.7266102318733898;0.002208317997791682
291700;Itiúba (BA);1737.8;20.5;292.3828536;56.15;4.64;68.6;0.66;63.27;66.46;0.574;80.91;68.25;2.31;35543;61.0;0.033136645060023895;0.07247559294375827;0.2493880651605098;0.0017162310440874435
352380;Itobi (SP);139.0;53.7;204.2190059;73.93;2.93;223.79;0.49;37.21;31.28;0.782;77.43;89.4;4.91;7466;22.0;0.10069290874244441;0.07500669702652023;0.8309670506295205;0.0029466916688990086
291710;Itororó (BA);331.9;59.5;291.7264393;60.7;2.93;108.95;0.55;36.17;43.46;0.625;80.48;68.2;2.95;19799;47.0;-0.03466601657727941;0.08000404060811152;0.8397898883782009;0.0023738572655184606
352390;Itu (SP);641.6;210.9;74.61258696;71.53;2.25;421.15;0.57;68.7;46.79;0.815;81.06;92.53;6.38;135366;236.0;0.2614011219412191;0.05891435072322444;0.9156065777226187;0.0017434215386433816
291720;Ituaçu (BA);1220.6;14.1;315.3567723;64.68;3.45;115.32;0.62;39.23;47.5;0.619;65.02;62.18;2.01;17268;45.0;0.0728797763280522;0.07424137132267779;0.25648598563817465;0.0026059763724808893
291730;Ituberá (BA);424.2;56.8;109.127088;62.55;3.41;95.05;0.59;45.39;53.36;0.62;73.76;68.13;3.17;24133;41.0;0.18805690936838482;0.04703103634028094;0.6592632494923963;0.0016989184933493557
313410;Itueta (MG);456.5;12.4;295.3920022;69.48;2.36;156.44;0.54;38.93;40.12;0.704;67.72;79.51;3.61;5641;14.0;-0.12569745815251088;0.08863676653075696;0.4422974649884772;0.0024818294628611948
313420;Ituiutaba (MG);2595.2;34.2;585.0348357;75.9;1.68;305.85;0.59;51.61;35.25;0.818;85.81;88.66;5.76;89091;353.0;0.05337148397318425;0.08142236589554501;0.941206182442671;0.0039622408548562705
521150;Itumbiara (GO);2464.6;33.0;193.4975111;69.92;2.2;289.32;0.56;47.39;32.21;0.782;87.55;87.81;5.59;81430;408.0;0.09012289485662262;0.05732531008227926;0.9471079454746408;0.005010438413361169
313430;Itumirim (MG);242.5;26.3;191.9463687;72.68;2.54;189.15;0.54;40.45;37.8;0.76;74.46;88.18;5.04;6391;12.0;0.04308797127468589;0.07260209669848224;0.735565639180097;0.0018776404318572994
352400;Itupeva (SP);201.0;130.1;61.4817504;71.81;2.49;390.78;0.54;68.67;37.39;0.807;78.49;91.34;5.92;26166;32.0;0.44228861206041237;0.04284185584346098;0.7360314912481847;0.0012229610945501796
150370;Itupiranga (PA);7914.6;6.3;418.878147;65.15;4.41;85.71;0.6;46.68;55.63;0.619;69.0;66.19;2.55;49655;86.0;0.6474237749245215;0.02952371362400564;0.2971301983687443;0.001731950458161313
420850;Ituporanga (SC);335.7;58.0;105.6596999;76.9;2.44;281.8;0.47;36.45;37.33;0.825;82.14;93.5;5.27;19492;67.0;0.028547306210753964;0.05812641083521445;0.5983993433203365;0.0034373076133798483
313440;Iturama (MG);1405.4;20.5;652.5467582;72.96;2.13;336.41;0.6;51.78;37.22;0.802;84.02;87.67;5.47;28814;252.0;0.20712191034771688;0.056535017699729295;0.9311098771430555;0.008745748594433262
313450;Itutinga (MG);366.2;11.4;180.0475012;70.68;2.49;193.39;0.53;45.23;40.93;0.751;74.15;88.94;5.03;4140;10.0;-0.0383275261324042;0.06666666666666667;0.6567632850241546;0.0024154589371980675
352410;Ituverava (SP);699.8;51.8;375.5984732;69.7;1.93;367.41;0.59;59.8;34.39;0.789;77.13;90.87;6.25;36268;134.0;0.0907997232999489;0.07276386897540532;0.9435590603286644;0.0036947171059887505
291733;Iuiú (BA);1099.5;9.5;567.5473372;64.49;3.87;73.75;0.58;59.64;59.11;0.611;80.79;62.42;2.32;10489;4.0;-0.03246932939765701;0.04213938411669368;0.4357898751072552;0.00038135189245876633
320300;Iúna (ES);456.0;57.1;124.8629824;70.53;2.52;227.99;0.57;31.3;35.05;0.729;60.54;82.03;4.03;26112;157.0;0.09374214626790645;0.05721507352941176;0.5313648897058824;0.006012561274509804
411150;Ivaiporã (PR);438.0;73.6;276.3120457;71.45;2.42;220.47;0.6;58.99;43.9;0.764;87.28;83.25;4.74;32270;318.0;-0.08852107106541629;0.07858692283854973;0.8022621629996901;0.009854353889061047
411140;Ivaí (PR);597.2;19.9;166.0333258;66.35;3.29;142.5;0.55;41.99;45.31;0.701;68.84;87.75;3.96;11899;40.0;-0.01318626637916731;0.061685855954281874;0.31162282544751657;0.003361627027481301
411155;Ivaté (PR);415.3;16.7;471.2200394;73.01;2.19;164.95;0.48;42.19;36.23;0.752;83.09;82.89;4.41;6925;6.0;-0.0195384397564774;0.07335740072202165;0.5734296028880866;0.0008664259927797834
411160;Ivatuba (PR);95.1;29.3;359.4642696;68.33;2.76;258.12;0.54;37.14;34.29;0.768;95.3;84.66;5.73;2796;12.0;0.1148325358851674;0.07582260371959942;0.6888412017167382;0.004291845493562232
500470;Ivinhema (MS);2014.9;10.7;224.0605121;68.18;2.21;199.19;0.55;45.67;36.73;0.738;79.83;85.44;4.45;21643;111.0;-0.09907172293219002;0.05747816846093425;0.6971307120085016;0.005128679018620339
521160;Ivolândia (GO);1267.1;2.4;164.180845;68.79;2.1;168.41;0.53;50.87;40.81;0.721;82.52;79.57;4.09;2992;16.0;-0.007299270072992692;0.06885026737967914;0.5130347593582888;0.0053475935828877
431075;Ivorá (RS);131.7;18.9;233.8013457;72.74;2.37;182.28;0.46;30.91;37.94;0.777;80.62;93.7;5.18;2495;3.0;-0.026531408505657383;0.10701402805611222;0.27975951903807617;0.0012024048096192384
431080;Ivoti (RS);65.1;235.6;49.56353334;75.81;2.07;383.71;0.46;49.04;30.75;0.851;86.18;97.71;6.55;15318;25.0;0.29615840243696057;0.050724637681159424;0.899921660791226;0.0016320668494581537
260790;Jaboatão dos Guararapes (PE);257.3;2255.7;16.13420925;72.8;2.09;235.53;0.65;51.52;46.21;0.777;80.69;86.8;6.45;581556;1212.0;0.22409648698141416;0.042664850848413566;0.9775051757698313;0.002084064131399212
291735;Jaborandi (BA);10066.2;1.0;644.4324805;65.21;2.6;62.53;0.6;62.62;62.92;0.617;89.3;62.86;2.01;10288;6.0;-0.12008210742387959;0.056959564541213065;0.19663685847589424;0.0005832037325038881
352420;Jaborandi (SP);275.0;23.3;366.6758786;70.19;2.48;213.06;0.49;56.23;36.05;0.76;78.74;89.64;4.68;6424;20.0;0.01388888888888884;0.06911581569115816;0.9117372353673724;0.00311332503113325
420860;Jaborá (SC);188.0;22.3;317.7047896;74.11;2.38;245.68;0.48;30.46;32.83;0.794;81.46;89.85;4.81;4194;11.0;-0.15800040152579808;0.06866952789699571;0.32474964234620884;0.0026227944682880307
411170;Jaboti (PR);138.5;33.1;204.0604567;65.41;2.69;173.84;0.53;38.59;36.93;0.699;74.97;80.99;3.87;4590;18.0;0.048903107861060224;0.07211328976034859;0.5753812636165577;0.00392156862745098
431085;Jaboticaba (RS);128.8;35.5;333.0703361;70.86;2.27;156.03;0.56;39.35;45.55;0.734;76.4;85.31;4.08;4536;21.0;-0.10444225074037516;0.08465608465608465;0.31040564373897706;0.004629629629629629
352430;Jaboticabal (SP);708.6;95.1;308.0869066;72.43;2.17;391.26;0.53;66.96;39.97;0.815;80.2;92.6;6.53;67408;161.0;0.13993878206754262;0.07542131497745075;0.9470685971991455;0.0023884405411820557
313460;Jaboticatubas (MG);1117.1;12.1;40.26284222;69.19;2.52;184.33;0.59;40.14;38.23;0.731;76.73;83.51;4.03;13530;42.0;0.06401384083044981;0.08226164079822616;0.5259423503325943;0.0031042128603104213
291740;Jacaraci (BA);1246.4;10.8;471.7283105;68.53;2.28;88.6;0.62;61.94;60.17;0.654;81.51;66.46;2.32;13520;14.0;-0.03005954516105891;0.08727810650887574;0.27004437869822484;0.0010355029585798817
250730;Jacaraú (PB);257.1;54.8;73.3111751;57.83;3.63;68.8;0.59;60.72;60.93;0.555;83.99;53.95;2.16;14117;39.0;0.006918687589158257;0.08280796203159312;0.5038605936105405;0.002762626620386768
150375;Jacareacanga (PA);53531.5;0.4;1154.054315;69.56;3.38;140.92;0.64;79.34;69.19;0.652;58.0;63.18;2.72;24024;4.0;0.355373765867419;0.013278388278388278;0.23601398601398602;0.0001665001665001665
352440;Jacareí (SP);461.1;415.0;73.45633941;70.8;2.19;353.95;0.53;60.62;44.16;0.809;85.96;93.97;6.84;191291;325.0;0.16734098578742773;0.051100156306360466;0.9586284770323747;0.0016989821789838518
411180;Jacarezinho (PR);610.2;64.9;261.5836896;70.51;2.26;285.28;0.6;41.91;38.48;0.782;86.19;87.66;5.93;39625;96.0;-0.030177688579959838;0.06627129337539432;0.8458044164037855;0.002422712933753943
270340;Jacaré dos Homens (AL);142.9;40.0;161.0689664;58.92;3.36;97.35;0.67;45.34;56.05;0.571;71.3;56.01;2.65;5720;13.0;0.20522545301306372;0.0486013986013986;0.49405594405594405;0.0022727272727272726
352450;Jaci (SP);144.8;27.5;422.886375;73.81;1.88;260.55;0.47;65.61;31.68;0.781;73.97;87.42;4.62;4117;14.0;0.27185665739882614;0.0629098858392033;0.7221277629341754;0.003400534369686665
510480;Jaciara (MT);1664.5;14.3;127.4989465;72.4;2.27;257.56;0.54;44.8;33.57;0.788;88.03;87.26;5.34;23796;138.0;0.26614877088432487;0.039922676080013444;0.8717011262397042;0.005799293998991427
313470;Jacinto (MG);1395.3;8.6;562.4917112;64.9;2.86;93.12;0.59;50.35;52.71;0.632;75.65;67.3;2.93;12087;42.0;-0.006738433725039017;0.07942417473318442;0.7196161164887896;0.003474807644576818
420870;Jacinto Machado (SC);417.2;26.2;195.7850409;71.04;2.42;190.42;0.49;32.61;37.21;0.757;77.1;89.48;4.29;10923;52.0;-0.05132881709223558;0.06774695596447862;0.4154536299551405;0.004760596905612011
291750;Jacobina (BA);2328.9;32.8;295.1585288;59.12;2.18;147.38;0.66;52.11;54.62;0.652;81.37;76.6;4.06;76492;255.0;-0.0003397893306150701;0.06192804476285102;0.6809601004026565;0.0033336819536683576
220515;Jacobina do Piauí (PI);1453.2;3.9;361.798338;62.12;2.75;59.88;0.58;61.11;62.48;0.57;80.38;55.18;1.47;5690;4.0;0.028747062014102376;0.058172231985940244;0.14956063268892794;0.00070298769771529
313480;Jacuí (MG);411.8;18.0;319.2028027;72.27;2.48;201.05;0.5;41.88;33.19;0.75;69.4;85.69;4.26;7389;9.0;0.1168379685610641;0.08011909595344431;0.5366084720530518;0.001218026796589525
270350;Jacuípe (AL);219.9;33.2;96.40221592;63.02;4.7;57.7;0.58;57.34;62.91;0.548;64.77;51.5;2.29;7313;46.0;-0.02245689079000135;0.05264597292492821;0.45726787911937644;0.006290168193627786
150380;Jacundá (PA);2014.8;20.3;339.6618489;67.85;2.91;175.32;0.6;43.64;41.38;0.691;69.54;73.67;3.43;40546;102.0;0.46873867999710206;0.03267893257041385;0.8513293543136191;0.0025156612242884626
352460;Jacupiranga (SP);709.9;23.9;188.0940334;69.57;3.06;267.27;0.6;47.79;48.61;0.76;74.33;87.35;5.51;17041;140.0;0.17402686875645879;0.062320286368170885;0.5893433483950472;0.008215480312188252
313490;Jacutinga (MG);348.2;53.3;388.7384058;74.41;2.03;369.78;0.54;46.73;31.79;0.797;65.49;88.17;5.24;19004;83.0;0.08377530652979748;0.0752473163544517;0.7533150915596717;0.0043675015786150285
431090;Jacutinga (RS);224.4;18.9;285.7709;74.11;2.05;228.44;0.52;40.01;41.86;0.8;83.96;93.34;5.3;4248;16.0;-0.005850690381465018;0.0826271186440678;0.5023540489642184;0.003766478342749529
240500;Jaçanã (RN);58.4;131.4;130.4856435;65.22;2.92;93.02;0.6;57.87;57.27;0.631;82.6;62.77;3.03;7677;11.0;0.11925936725470176;0.0971733750162824;0.7306239416438713;0.0014328513742347272
411190;Jaguapitã (PR);466.6;23.4;344.276189;71.47;2.26;217.27;0.47;44.91;30.57;0.761;82.61;84.34;4.8;10932;43.0;0.03005747667954406;0.07949140139041347;0.7988474204171241;0.003933406512989389
291760;Jaguaquara (BA);964.0;48.3;169.7330246;65.76;2.55;114.64;0.61;41.68;50.04;0.647;74.25;67.53;3.08;46621;57.0;0.18411561515798036;0.06992557002209304;0.7529439522961755;0.0012226249973188049
313500;Jaguaraçu (MG);167.0;17.1;127.5146896;72.73;2.63;149.31;0.49;41.56;40.81;0.742;74.62;85.98;4.22;2855;3.0;0.04007285974499086;0.0647985989492119;0.7145359019264448;0.0010507880910683013
291770;Jaguarari (BA);2578.0;10.6;352.6737003;62.71;2.32;108.57;0.62;63.74;60.34;0.646;84.46;71.23;3.31;27412;49.0;-0.11974567290709992;0.07398219757770319;0.4881438785933168;0.001787538304392237
431100;Jaguarão (RS);2070.9;14.5;347.455808;67.19;2.59;261.84;0.56;42.85;33.98;0.764;83.12;91.69;5.81;30093;153.0;0.0842370744010088;0.0872628185956867;0.9030006978367062;0.00508423885953544
230670;Jaguaretama (CE);1870.8;9.6;212.1389784;68.35;3.2;86.89;0.56;51.43;55.8;0.645;79.68;64.21;2.78;18024;35.0;0.09005140610825513;0.08033732800710164;0.4047381269418553;0.001941855304039059
320305;Jaguaré (ES);720.4;27.1;159.3894257;63.13;2.78;184.76;0.56;43.45;36.67;0.691;71.73;83.13;4.26;19539;30.0;0.3227946652223952;0.04293976150263575;0.5475715236194278;0.0015353907569476432
431110;Jaguari (RS);685.3;18.2;339.0091105;73.42;2.04;247.03;0.54;39.7;39.05;0.795;82.18;91.93;5.44;12488;56.0;-0.02047219389756061;0.11170723894939141;0.530349135169763;0.004484304932735426
411200;Jaguariaíva (PR);1526.9;20.1;137.8839197;69.46;2.73;217.77;0.54;49.67;38.4;0.757;78.46;89.43;5.23;30780;158.0;0.24218087897009566;0.04847303443794672;0.8323911630929175;0.005133203378817414
230680;Jaguaribara (CE);595.6;14.7;215.8524185;68.35;2.99;89.02;0.54;49.51;52.78;0.653;87.18;63.49;2.95;8730;22.0;-0.10055635689264375;0.07388316151202749;0.40538373424971363;0.0025200458190148913
230690;Jaguaribe (CE);1822.3;19.2;241.7331887;68.35;2.79;119.71;0.64;48.58;53.7;0.672;82.67;66.76;3.38;35062;121.0;0.08416821273964126;0.08068564257600822;0.6003935885003707;0.003451029604700245
291780;Jaguaripe (BA);894.8;15.0;44.56460093;65.13;3.5;73.08;0.57;48.75;54.22;0.604;69.95;62.97;2.76;13422;7.0;-0.03020231213872837;0.055207867679928475;0.3451050514081359;0.0005215318134406199
352470;Jaguariúna (SP);142.8;206.2;100.1661069;75.36;2.0;398.13;0.55;71.72;44.09;0.829;78.22;92.47;6.32;29597;41.0;0.2892925596793867;0.057472041085245125;0.8721154171030848;0.001385275534682569
230700;Jaguaruana (CE);746.4;39.8;150.1184362;69.57;2.59;86.29;0.58;59.87;55.71;0.654;81.32;64.64;3.17;29735;31.0;0.14731643322915455;0.06948041029090297;0.5575920632251555;0.0010425424583823777
420880;Jaguaruna (SC);328.0;44.5;122.4009131;73.23;2.31;268.38;0.52;39.49;32.31;0.793;79.31;90.52;4.8;14613;75.0;0.1866017052375153;0.07185382878259085;0.7006090467392048;0.005132416341613631
220520;Jaicós (PI);889.2;17.8;312.1043618;63.36;2.54;83.49;0.66;64.04;63.28;0.582;72.14;53.12;2.2;15859;61.0;0.10292788093747829;0.061100952140740274;0.46503562645816254;0.003846396367992938
313505;Jaíba (MG);2733.0;10.0;498.6015742;65.45;3.38;110.73;0.6;46.07;51.01;0.652;69.78;73.64;3.22;27287;71.0;0.5247541350022351;0.029354637739582953;0.48184116978781105;0.0026019716348444316
352480;Jales (SP);369.8;124.9;543.3011837;72.15;1.96;331.22;0.51;52.22;39.26;0.804;83.39;90.92;6.29;46186;164.0;0.11985064132095147;0.07660329970120816;0.9167063612350063;0.003550859567834409
110110;Jamari (RO);3938.0;1.7;93.47571337;65.3;3.66;182.86;0.64;58.88;51.62;0.702;73.8;81.73;3.88;6822;;0.3848964677222899;0.02829082380533568;0.5389914980944005;
352490;Jambeiro (SP);184.2;21.7;102.0474837;71.52;2.54;286.57;0.56;43.42;34.52;0.779;78.62;87.32;5.23;3992;8.0;0.21522070015220707;0.06813627254509018;0.4844689378757515;0.002004008016032064
313507;Jampruca (MG);522.6;9.0;271.4205851;59.41;3.16;99.66;0.54;36.54;47.51;0.598;64.89;69.59;2.89;4716;2.0;-0.020357291233901176;0.089058524173028;0.6687871077184054;0.00042408821034775233
313510;Janaúba (MG);2196.5;27.9;451.2544748;69.57;2.25;154.06;0.6;39.04;44.69;0.716;76.43;80.24;4.56;61651;250.0;0.22977339822867626;0.044573486237044005;0.8741301844252324;0.0040550842646510194
521170;Jandaia (GO);867.0;7.2;103.3832671;68.45;2.26;189.22;0.55;49.23;39.64;0.746;87.27;86.21;4.64;6342;70.0;-0.020389249304911927;0.07142857142857142;0.6340271207820877;0.011037527593818985
411210;Jandaia do Sul (PR);188.5;104.4;313.895498;70.2;2.02;283.23;0.55;44.07;34.32;0.783;87.18;88.53;5.87;19676;58.0;0.05933024658124264;0.0785728806668022;0.8680117910144338;0.0029477536084570035
240510;Jandaíra (RN);428.3;14.3;112.736448;61.03;4.05;79.41;0.55;50.35;54.85;0.571;74.47;54.22;2.63;6124;18.0;0.12490815576781777;0.07070542129327237;0.6192031352057479;0.002939255388634879
291790;Jandaíra (BA);646.8;15.5;175.1431587;62.45;4.96;58.68;0.56;52.59;60.1;0.575;74.6;59.72;2.45;10027;5.0;0.21908814589665648;0.05864166749775606;0.5492171137927595;0.0004986536351850005
352500;Jandira (SP);17.6;5211.4;27.29107472;71.35;2.58;290.48;0.52;69.89;48.15;0.801;86.58;93.37;6.02;91807;167.0;0.464296537314385;0.025335758711209386;1.0;0.0018190334070386789
240520;Janduís (RN);352.7;15.9;244.4031964;61.53;2.33;84.89;0.55;49.05;52.46;0.604;79.3;63.57;3.61;5597;18.0;-0.06451612903225812;0.07897087725567269;0.6719671252456674;0.0032160085760228694
510490;Jangada (MT);1025.5;6.9;57.99623172;67.63;3.26;122.98;0.57;59.37;55.88;0.68;79.84;72.92;3.3;7134;9.0;0.3648364262483259;0.05396691897953462;0.3871600784973367;0.001261564339781329
411220;Janiópolis (PR);321.8;25.1;381.7374065;65.15;2.54;139.87;0.54;43.32;45.06;0.692;84.66;78.87;3.97;8084;59.0;-0.23836442434520444;0.07224146462147452;0.5403265710044532;0.007298367144977734
240530;Januário Cicco (RN);173.6;44.2;59.1933417;65.35;3.87;66.37;0.61;64.08;62.69;0.596;79.47;56.94;2.7;7687;;0.154377534164289;0.07987511382854169;0.3396643684142058;
313530;Japaraíba (MG);172.6;20.1;165.5193274;69.98;2.31;210.06;0.5;44.45;35.71;0.753;73.44;90.07;5.36;3473;12.0;0.04766214177978889;0.048661099913619346;0.5557155197235819;0.0034552260293694214
270360;Japaratinga (AL);85.9;80.0;82.82510268;67.01;3.64;81.45;0.6;53.19;56.02;0.613;67.93;60.99;3.12;6868;32.0;-0.03172141548005081;0.04877693651718113;0.36560861968549796;0.004659289458357601
280330;Japaratuba (SE);374.0;38.7;38.16151481;63.79;3.79;97.55;0.55;44.58;51.88;0.651;82.15;74.63;3.9;14556;29.0;0.11934789295601345;0.061143171200879365;0.49546578730420443;0.0019923055784556195
330227;Japeri (RJ);82.9;1008.2;53.97664606;66.66;2.57;156.45;0.51;62.6;50.59;0.724;83.6;87.6;4.86;83278;15.0;0.26251478123768224;0.049508873892264466;1.0;0.0001801195994140109
240540;Japi (RN);200.7;31.5;110.4136435;66.31;4.24;51.76;0.67;74.62;72.63;0.57;74.47;51.33;2.43;6328;14.0;0.04216073781291163;0.06573957016434892;0.597819216182048;0.0022123893805309734
411230;Japira (PR);197.8;24.8;199.6436862;65.41;2.54;180.77;0.57;29.17;34.95;0.706;75.68;82.8;3.95;4901;20.0;0.013860157219693914;0.07018975719240972;0.47480106100795755;0.004080799836768007
280340;Japoatã (SE);397.4;32.8;69.30876052;63.79;4.7;73.4;0.5;42.82;52.49;0.604;76.97;63.07;2.55;13020;11.0;0.09420959744516355;0.055683563748079874;0.29692780337941627;0.0008448540706605223
313535;Japonvar (MG);375.9;21.6;425.9958251;66.84;3.6;61.09;0.6;64.49;65.2;0.618;76.72;66.38;2.25;8121;2.0;0.1550277343194424;0.05454993227435045;0.31732545253047656;0.00024627508927471984
500480;Japorã (MS);458.8;13.4;383.9498803;65.93;2.86;88.74;0.56;54.69;55.9;0.636;74.05;68.43;2.63;6140;2.0;0.2831765935214212;0.04169381107491857;0.1962540716612378;0.0003257328990228013
130210;Japurá (AM);56042.9;0.2;743.4575181;65.85;6.58;54.66;0.58;66.57;62.51;0.577;50.84;65.87;2.1;10285;3.0;-0.045652779066530536;0.01633446767136607;0.22197374817695673;0.0002916869227029655
411240;Japurá (PR);169.1;45.9;396.737856;69.89;2.36;227.57;0.46;30.43;28.2;0.759;80.45;87.24;4.67;7755;20.0;-0.044362292051756014;0.08072211476466795;0.7865892972275951;0.0025789813023855577
260795;Jaqueira (PE);111.2;104.7;125.0755622;62.12;4.19;65.03;0.54;47.85;56.31;0.588;81.98;60.06;2.48;11653;5.0;0.11501291742416986;0.050201664807345746;0.5066506479018279;0.0004290740581824423
431112;Jaquirana (RS);917.5;5.3;152.9398424;68.96;2.53;172.23;0.53;36.34;39.22;0.734;75.16;88.13;4.13;4814;3.0;0.18776215149272146;0.07270461154964686;0.5855837141670128;0.0006231823847112588
500490;Jaraguari (MS);2921.3;1.8;42.20683759;69.21;3.21;174.68;0.55;50.7;41.32;0.734;75.45;86.81;4.05;5389;16.0;0.19862099644128106;0.060864724438671365;0.2625719057339024;0.0029690109482278714
521180;Jaraguá (GO);1895.6;17.6;102.8075978;68.63;2.43;194.48;0.53;41.35;37.58;0.728;70.86;85.07;4.57;33284;180.0;0.18095373261424919;0.05206705924768658;0.7412871049152746;0.005408003845691623
420890;Jaraguá do Sul (SC);540.0;200.7;133.6756487;74.13;2.02;414.14;0.48;74.4;36.05;0.85;90.94;97.35;6.89;108489;134.0;0.41808271462930047;0.0455530053738167;0.8878319460959175;0.0012351482638792873
270370;Jaramataia (AL);104.1;55.6;138.7938409;62.75;3.42;68.35;0.51;39.62;51.58;0.58;82.73;53.71;2.23;5788;8.0;0.3238792314730101;0.043538355217691775;0.498790601243953;0.00138217000691085
230710;Jardim (CE);500.9;52.8;437.5152338;67.23;2.97;66.16;0.66;64.53;67.19;0.642;95.24;64.73;2.64;26414;16.0;0.10223668836588207;0.06454910274854243;0.27856439766790336;0.0006057393806314833
500500;Jardim (MS);2207.6;10.2;192.9925926;68.91;2.65;292.02;0.64;63.41;45.18;0.773;82.49;88.68;5.4;22542;124.0;0.16646830530401036;0.059000975955993254;0.929509360305208;0.005500842871085086
411250;Jardim Alegre (PR);396.5;34.5;280.703427;68.27;2.73;147.62;0.61;71.26;58.13;0.713;84.18;79.66;4.03;13673;115.0;0.003449288125642047;0.068456081328165;0.5217582096101806;0.00841073648796899
240550;Jardim de Angicos (RN);246.4;10.8;85.47822579;64.27;2.58;76.46;0.52;47.68;54.14;0.628;80.32;69.63;3.34;2670;4.0;0.09471094710947114;0.07865168539325842;0.20374531835205992;0.00149812734082397
240560;Jardim de Piranhas (RN);374.2;32.0;245.5178781;70.11;2.31;113.53;0.51;42.72;43.95;0.675;78.14;67.3;3.3;11994;10.0;0.20457969267851772;0.06986826746706687;0.7502084375521094;0.0008337502084375521
220525;Jardim do Mulato (PI);471.3;8.4;113.8316941;63.61;3.37;60.15;0.6;62.99;66.63;0.58;74.53;58.55;2.5;3990;;-0.0744606819763396;0.06390977443609022;0.2929824561403509;
